,NEG,NEU,POS,label,bikes
53,0.0014220991870388389,0.04084302857518196,0.9577348232269287,POS,the rebalancing part is tough  this may be an obvious suggestion but the cabi app is really good in that it lets you see how many bikesdocks are available at all the stations near your location 
54,0.012013680301606655,0.6764279007911682,0.3115583658218384,NEU,yeah i think they adjusted their rebalancing strategy around the time they began operating the fulltime corrals completely full and empty docks have definitely been a more frequent occurrence the past few months  more so than previous summers theres a cool map someone put together using the api that graphs historical dock and bike availability check it out not ideal for mobile but theres already apps for that 
55,0.9287023544311523,0.0675654485821724,0.0037322640419006348,NEG,yeah who would have thought that pg county would ever wind up making shortsighted transportation planning decisions
56,0.22611188888549805,0.5354207754135132,0.23846730589866638,NEU,that is a shame that pgc is not part of cabi because the ride from college park to dc via the anacostia tributary trail system is actually really nice
57,0.017177952453494072,0.9407263398170471,0.042095642536878586,NEU,nyc may have been quicker to identify and adopt a different bike manufacturer i was there this past weekend and all of the newer bikes were a little different from the rest like those we have here if cabi go with the new manufacturer your seat height will be a little different and the gear shifter goes in the opposite direction 
58,0.8702518343925476,0.1260203868150711,0.003727741539478302,NEG,how would that work logistically  different head sizes different hygiene levels it seems like an enormous mess to even think about 
59,0.004784234333783388,0.9387359023094177,0.05647983029484749,NEU,when you sign up for a membership i think they offer you a helmet
60,0.08111882954835892,0.8602004647254944,0.058680783957242966,NEU,removed
61,0.0026738676242530346,0.9044379591941833,0.09288816154003143,NEU,the hechts warehouse where moms is among other things is slated for a station it is part of the commitment made as a condition of the development
62,0.004006377421319485,0.6912612915039062,0.3047323524951935,NEU,that reminds me of the rock climbing barcoffee house thing coming soon there so many businesses in one place
63,0.76334547996521,0.23033088445663452,0.006323629058897495,NEG,no idea i just thought it was crazy expensive not saying that capital bike share isnt affordable for the individual just think theyre possibly overpaying for bikes p 
64,0.8939946293830872,0.1002669557929039,0.005738368723541498,NEG,the tourist rate is crazy high in paris you pay about that much for a week rather than a day which is why ive never used it do many visitors to the city pony up the dough
65,0.0019894978031516075,0.034872155636548996,0.9631384015083313,POS,they raised it to  this year still not bad and pays for itself after a few months of regular usage
66,0.35970035195350647,0.6108676791191101,0.02943192422389984,NEU,thats interesting i would like to see how we could implement that here a study would need to be done to find out which station generally lack bikes compared to the demand maybe some way for people to notify that they arrived at a station wanting a bike but found it empty although i could see a button being totally exploited by idiots just pressing it a million times skewing the results 
67,0.002196445595473051,0.03339070454239845,0.9644128680229187,POS,oh thats a great idea i wouldnt mind taking a few block detour for the credit
68,0.0034971756394952536,0.669972836971283,0.3265298902988434,NEU,they do have this or at least they used to members who rode bikes from typically full stations to typically empty ones were rewarded although i think it was just a summer program they should bring it back and allow people to rack up free ride credit for rebalancing or something similar
69,0.7484731674194336,0.24744334816932678,0.004083505365997553,NEG,theres been times where theres no bikes within a halfmile radius of my apartment 
70,0.003155424492433667,0.20546671748161316,0.7913778424263,POS,for those unaware the commuter corrals mentioned are   i and   ny ave one is a couple blocks out of the way but when i do commute on cabi its well worth it to take the small diversion and know i can drop the bike right off
71,0.9583819508552551,0.039113689213991165,0.00250436132773757,NEG,i mean it would reduce head injuries and death ive had a concussion and its not fun itd be for the good of public health 
72,0.05057968944311142,0.9142508506774902,0.035169556736946106,NEU,yep i just signed up a month or so ago and i think the helmet offer was something like  for a helmet  i would have got one but my dome is so big that the one size fits all isnt quite big enough  
73,0.014179635792970657,0.5664621591567993,0.4193582236766815,NEU,good point i rode this winter without snow tires its doable but not recommended
74,0.0012534386478364468,0.02671344205737114,0.9720331430435181,POS,that sounds awesome do you have any links to news about it or anything
75,0.9741272330284119,0.02343047969043255,0.0024423489812761545,NEG,the annual paris pass is also only  but many of the bikes are in horrible condition
76,0.06651285290718079,0.871238648891449,0.06224856898188591,NEU,you could possibly look at the rate of how quickly stations fill or empty at different times of day a simple way might just be to reward people who park their bike somewhere with less than  bikes remaining crowdsourcing rebalancing 
77,0.11516671627759933,0.8721851706504822,0.01264815405011177,NEU, a study would need to be done to find out which station generally lack bikes compared to the demandi think cabi already has data on this just by the fact that they are doing the manual rebalancing 
78,0.06298316270112991,0.9137064218521118,0.02331048995256424,NEU,it doesnt have to be that complicated look at the speed at which bikes were being checked out up until the moment when there were zero bikes left then you can extrapolate the demand at least well enough for comparing to other stations
79,0.018817488104104996,0.9227296113967896,0.05845291167497635,NEU,i was at one of their open houses a number of months back when someone asked about this their response was that they found it mostly rewarded people who would have made that trip anyways but that they are continuing to look for new ways to deal with rebalancing issues
80,0.007272488437592983,0.18129542469978333,0.8114320635795593,POS,i would love if they could implement pickup corrals in different neighborhoods during week days the columbia heights bikes all run out by like am they cant guarantee unlimited bikes but a truck with a few dozen would really help meet demand 
81,0.00821247324347496,0.9165246486663818,0.07526291906833649,NEU,they do sell helmets and some local stores offer discounts with a key but i agree that they should probably do more to promote helmet wearing 
82,0.015519787557423115,0.4109176993370056,0.5735624432563782,POS,as a regular velib user i rarely have a problem finding a good bike once in a while theres only a rundown buttbuster but its rare
83,0.03846139833331108,0.7107502222061157,0.2507884204387665,NEU,i heard the former dc secretary of transportation that implemented cabi gabe klein say that in paris people rent the bikes and throw them into the river as a protest against the bourgeoisie not sure if thats true or relevant but i thought it was funny
84,0.9544439911842346,0.04295801743865013,0.002598046325147152,NEG,it definitely gets ridiculous when theres zero bikes within a halfmile or more of where youre starting 
85,0.033796411007642746,0.6199148893356323,0.3462885916233063,NEU,thanks
86,0.7138708233833313,0.27899616956710815,0.00713302893564105,NEG,depends on the part of the city  on the hills of the e  e its hard for me to find any bike at all
87,0.7005540132522583,0.29496192932128906,0.004484030418097973,NEG,at one point they were stolen quite often but i doubt it had anything to do with a protest
88,0.6318027973175049,0.3584105670452118,0.009786639362573624,NEG,yeah my commute by bike would be  minutes but in order to get a bike i need to leave over an hour before work begins not super sensical  
89,0.0034332009963691235,0.21936772763729095,0.7771990895271301,POS,its true in hilly areas fortunately where i stay its quite flat so people are happy to ride in both directions
90,0.06872604042291641,0.6477128267288208,0.28356117010116577,NEU,yeah for me in the morning i liked cruising half a mile on one to the metro when thered be a bike available i usually go in around  am so its worth it since it can mean the difference between just catching one train or just missing it and waiting  minutes for the next one but no way is it worth it if id first have to walk nearly half a mile in the wrong direction to get a bike 
91,0.0021415473893284798,0.10429180413484573,0.8935666680335999,POS,done thanks for posting
92,0.007628862280398607,0.8713099360466003,0.12106107920408249,NEU,why yes i do live in checks options somerset
93,0.9537468552589417,0.043696723878383636,0.0025564159732311964,NEG,oh so only one person died i would say that six or seven more people should be sacrificed before i consider being inconvenienced by a few minutes lets get those lanes back people  average wealthy motorist
94,0.808765172958374,0.1869928538799286,0.0042419140227139,NEG, do you think its fair that montgomery county took away a car lane to build a parkwho wrote this a  yr old child if fairness was really the concern i think we need to start redistributing expensive chevy chase homes to those less fortunate
95,0.04439925774931908,0.8362435102462769,0.11935724318027496,NEU,done
96,0.011736287735402584,0.8788251280784607,0.10943859070539474,NEU,done x
97,0.0037877350114285946,0.7247046232223511,0.2715076208114624,NEU,anywhere within a couple miles of core downtown noma navy yard gtown capitol hill adams morgan the wharf sw waterfront chinatown dupont circle i could go on but you could honestly name same near every neighborhood in dc outside of far nw and east of the anacostia river but even those two are getting better year over yearthe citys bike infra is built out to the point now that theres not very many places you cant get to by bike path if you dont want to a lot of those being dedicated trails or protected bike lanes and the city also just recently committed to adding a minimum of  miles of protected bike infra per year to add to their risk adverse rider bike network
98,0.003313430119305849,0.23066531121730804,0.766021192073822,POS,capitol hill seems to have the least amount of car traffic and most bike lanes agree that is hard to go wrong as long as youre near a metro station somewhere in dcalso if you are planning on using capital bike share which is a pretty good deal you should be aware that bikedock availability is dicey in many nw dc areas dc gets very hilly in nw so it seems to me that many will bike downhill but dont make the return trip navy yard capitol hill and sw dc seem to always have pretty good availability for bikeshare id guess its because they are relatively flatter so people bike pretty evenly in the area
99,0.00229279394261539,0.5489183068275452,0.4487888813018799,NEU,if you are biking for exercise or leisure you may want to live near some of the off street trails like the metropolitan branch trail mbt which stretches from union station to fort totten or the anacostia river trail art which has good connections near navy yard like others have said the bike infrastructure is decent throughout most parts of the city if you were commuting there are definitely better routes to take over others so that would be specific on where you are working check out google maps with biking selected to see the network it is generally pretty accurate
100,0.0021674814634025097,0.12397328019142151,0.8738592267036438,POS,hey theres a lot of good advice here one thing id recommend is looking up bike maps like this one which i saved on my phone as a reference whenever i bike someplace newer what others have said the city core sw waterfront and east of the capitol from florida ave on south tend to be pretty bikeable and those latter areas i mentioned are low on commuter car traffic usually up north things get sparser but there are bike corridors along th st you can take safely all the way to takoma metro and of course the mbtareas to avoid or be cautious about when it comes to bikeability southeast is really lacking compared to west of the anacostia northwest west of rock creek park is hilly the big avenues connecticut mass wisc id plan on not biking unless its downhill but ive done all those during weekend levels of trafficthe capital crescent trail once you get on it in georgetown doesnt connect to anything else until youre well into md so dont plan on that as a bikeable shortcutalso to be wary crossing new york ave once east of florida ave technically you can at the circle with wv ave but its a mess of traffic and so many cyclists have been struck there sd ave ri ave and bladenburg rd are not bikeable so you have to rely on side streets and it can be really hilly
101,0.0018883930752053857,0.37025970220565796,0.6278519630432129,POS,i know some others have pointed to the current bike maps but ill also point you to the ddot map for currentupcoming pbl builds through this will give you an idea of which neighborhoods will also see the biggest expansion of pbls over the next couple of years my understanding is all of the lanes on this map have dedicated funding sources so they will happencurrently live in noma and the northern connection via mbt is great and will fully connect to silver spring and the northern trails in the next couple of years as well as protected connections down to the mall and many other trails around the district
102,0.00868147611618042,0.9640369415283203,0.027281628921628,NEU,hijacking this thread because im moving to arlington in the summer and have a similar question how is the bike infrastructure across the river does anyone know which arlington neighborhoods would be the most bike friendly
103,0.003618616610765457,0.1739237904548645,0.8224576115608215,POS,depends on what kind of housing youre looking for apts than nomaunion market districtnavy yard if row houseenglish basement than capitol hill ive lived in nese for over a decade and bike everywhere much safer than in nw bc more car traffic and generally more relaxed vibe
104,0.5956252813339233,0.3919599950313568,0.012414701282978058,NEG,keep putting in complaints on the bikeshare app when you encounter empty stations in nw they need enough complaints that they cant ignore it and start redistributing bikes up the hill
105,0.023702314123511314,0.96299809217453,0.013299603946506977,NEU,but in caphill are they protected bike lanes 
106,0.0020405063405632973,0.00522200483828783,0.9927374720573425,POS,arlington is actually an amazing city for biking
107,0.00169297493994236,0.006445159669965506,0.9918618202209473,POS,the arlington loop is fantastic
108,0.0010552946478128433,0.04444769397377968,0.9544969797134399,POS,thats good to hear are there good paved bike trailslanes in ballston or calrendon
109,0.0014389787102118134,0.12326565384864807,0.8752954006195068,POS,the custis trail will take you to the wod and that will take you many more places
110,0.0018059858120977879,0.005441458895802498,0.9927525520324707,POS,just looked it up and it seems pretty awesome excited to try it out this summer
111,0.004941405728459358,0.8580135703086853,0.13704505562782288,NEU,just get ready for those hills on the custis
112,0.9801219701766968,0.017208680510520935,0.0026692866813391447,NEG,nick is a well known nut job frequently harasses bikers in the street been banned from nextdoor multiple times etc
113,0.0019344169413670897,0.01276069413870573,0.9853048920631409,POS,haha i love this you know us cyclists love cole slaw so we have been driving up the cost at any store near us
114,0.22782525420188904,0.7497636079788208,0.022411081939935684,NEU,pro tip dont try to make sense of this there is noneedit this is this guy if so now this makes sense
115,0.9747997522354126,0.02212301641702652,0.003077229019254446,NEG,what a lunaticeveryone knows higher prices are caused by manbearpig
116,0.09569086879491806,0.7030956149101257,0.2012135088443756,NEU,hearusnow is nicks personal neighborhood megaphone its basically an echo chamber he was once anc in b and along with his friend and former fellow commish ed hanlon have been fighting the th street thing for years the above screen cap is comedy gold
117,0.7823266386985779,0.1649528443813324,0.05272047594189644,NEG,this is simultaneously the funniest and stupidest thing ive read today
118,0.013480937108397484,0.9706858396530151,0.01583320088684559,NEU,that coleslaw used to be  in let me guess ward 
119,0.961074948310852,0.03638128936290741,0.0025437865406274796,NEG,its a bad sign that i saw  nick and immediately knew who this was
120,0.6451266407966614,0.34898918867111206,0.005884210113435984,NEG,i mean if the stores customers primarily drove cars to the store and if the protected bike lane removed parking availability and if it was easy for driving customers to switch to an alternative store so revenue for the affected store dropped and if the store sold inelastic goods and if the store was locally owned and had control of pricing thenthere would be a mechanism for the bike lane to cause higher prices highly implausible and this guy seems a little out there but i wouldnt dismiss the guy as stupid id just ask for proof of all the conditionals abovepls dont downvote me to hell
121,0.004004582297056913,0.30942502617836,0.686570405960083,POS,just make the coleslaw yourself it will be so much cheaper
122,0.9634302258491516,0.032910287380218506,0.0036594129633158445,NEG,oh wow i thought this was a joke email not some real life nut job asking real questions
123,0.8688486814498901,0.12359662353992462,0.0075546433217823505,NEG,wait is this delledonne good god the man needs to get a hobby
124,0.01982475444674492,0.9023283123970032,0.0778469368815422,NEU,oh do we think this is the nick i didnt notice the name in the signature lol
125,0.034839168190956116,0.2700389325618744,0.6951218247413635,POS,thought this was that nick unsurprised the video of him yelling in front of pre schoolers is a real gem
126,0.00477674650028348,0.8915452361106873,0.10367795825004578,NEU,yeah thats the safeway on th
127,0.001948404940776527,0.01254221610724926,0.98550945520401,POS,haha thanks for posting i have this clip saved and go to it everytime i need a laugh  
128,0.2374613881111145,0.7444013953208923,0.0181372482329607,NEU, man  bear  pig
129,0.9715384840965271,0.026290373876690865,0.002171240048483014,NEG,ed hanlon also sues his neighbors for petty stuff oh and dont forget bike lanes are worse than the  riots
130,0.009304617531597614,0.9746493101119995,0.016046088188886642,NEU,no its the one in dupont th nw ward 
131,0.8210830092430115,0.17367592453956604,0.005241029895842075,NEG,hyper local inflation caused by a bike lane visible on precisely one consumer goods price but no others its more likely than you think
132,0.9499385356903076,0.04786919802427292,0.0021922793239355087,NEG,nope  this guy is on record as saying connecticut avenue was destroyed by bike lanes and all the businesses closed and has his own civic association that yells at anc commissioners about the pbl on th
133,0.010427768342196941,0.9019035696983337,0.08766859769821167,NEU,this is his hobby
134,0.005732828751206398,0.951470136642456,0.04279705882072449,NEU,i was wondering if this was him when i say saw this on ig
135,0.9727454781532288,0.024609120562672615,0.0026453675236552954,NEG,yup theres where i shop too i was wondering why cheese prices went up  all you cyclists can go to hell
136,0.5773100852966309,0.41422417759895325,0.008465676568448544,NEG,no one was talking to you uvisionzero
137,0.0150695675984025,0.951260507106781,0.03366987779736519,NEU,its an albany expression
138,0.5211032629013062,0.46344536542892456,0.015451389364898205,NEG,heres to praying nick gets the help he needs or a kick in the ass
139,0.0013781231828033924,0.012171966023743153,0.9864498972892761,POS,they have a surprisingly nice cheese selection
140,0.7457635998725891,0.24909444153308868,0.005141939967870712,NEG,your coleslaw is not the topic of conversation here
141,0.42827847599983215,0.5577200651168823,0.01400146447122097,NEU,you wouldnt say it in utica
142,0.228017657995224,0.6923207640647888,0.079661525785923,NEU,as long as theyre not cheese wheels those remind me too much of protected bike lanes i faint in the aisle
143,0.23527616262435913,0.7554365396499634,0.009287243708968163,NEU,the chinaman is not the issue here dude
144,0.6192500591278076,0.37470752000808716,0.006042317021638155,NEG,i would not pick a neighborhood based on this since almost any bike ride of meaningful distance involves leaving the neighborhood
145,0.001846581813879311,0.12009003758430481,0.8780633211135864,POS,capitol hill fairly close to the city center and good bike lanes and easy access to the anacostia trail network
146,0.0011870258022099733,0.009425267577171326,0.9893877506256104,POS,mt pleasant hands down great access to downtown cross town and georgetown via bike lanes also next to rock creek the starting point for most good road rides in the city
147,0.3101358413696289,0.6435522437095642,0.04631201550364494,NEU,deleted
148,0.009641749784350395,0.9579334855079651,0.03242477774620056,NEU,mount pleasant or eckington or admo
149,0.0062961094081401825,0.14347566664218903,0.8502281904220581,POS,im aware of all the hills and lack of bike lanes on connecticut ave but im going with woodley parkcleveland park tried my best to stay in the area and ive had luck connecticut ave can be chaotic especially near the zoo but having klingle trail less than half a mile away is super nice
150,0.001178642502054572,0.036051660776138306,0.9627697467803955,POS,depends on where you need to get to i like capitol hill up to brookland myselfie the east side of town because it feels less crowded with cars and there are a lot of bike lanes but i also work on this side of town and am happy to hang here biking to nw has gotten better since they added a protected east  west lane by cu
151,0.0035095016937702894,0.3351775109767914,0.6613130569458008,POS,most of the city is ok for biking but bike lanes are popping up all the time in the city i would think any walkable neighborhood would also end up being good for biking if you have an ebike you dont have to worry about the hills please join rbikedc for input on where to live and where is good for cycling in the area we have lots of offroad biking trails that will actually get you to different neighborhoods and destinations
